Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
AS,Asia,JPN,Japan,2012,All,Age20_24,[20-24],2476,100,,40.74378805
AS,Asia,JPN,Japan,2012,Female,Age20_24,[20-24],697,100,,23.5472973
AS,Asia,JPN,Japan,2012,Male,Age20_24,[20-24],1779,100,,57.07410972
AS,Asia,JPN,Japan,2012,All,Age25_29,[25-29],3203,100,,46.76595123
AS,Asia,JPN,Japan,2012,Female,Age25_29,[25-29],1023,100,,30.50089445
AS,Asia,JPN,Japan,2012,Male,Age25_29,[25-29],2180,100,,62.37482117
AS,Asia,JPN,Japan,2012,All,Age30_34,[30-34],4065,100,,53.17200785
AS,Asia,JPN,Japan,2012,Female,Age30_34,[30-34],1418,100,,37.75292865
AS,Asia,JPN,Japan,2012,Male,Age30_34,[30-34],2647,100,,68.06376961
AS,Asia,JPN,Japan,2012,All,Age35_39,[35-39],6805,100,,73.4246871
AS,Asia,JPN,Japan,2012,Female,Age35_39,[35-39],2397,100,,52.6119403
AS,Asia,JPN,Japan,2012,Male,Age35_39,[35-39],4408,100,,93.5483871
AS,Asia,JPN,Japan,2012,All,Age40_44,[40-44],10346,100,,111.0324104
AS,Asia,JPN,Japan,2012,Female,Age40_44,[40-44],3680,100,,80.15682858
AS,Asia,JPN,Japan,2012,Male,Age40_44,[40-44],6666,100,,141.0196742
AS,Asia,JPN,Japan,2012,All,Age45_49,[45-49],13840,100,,171.2447414
AS,Asia,JPN,Japan,2012,Female,Age45_49,[45-49],4821,100,,120.3745318
AS,Asia,JPN,Japan,2012,Male,Age45_49,[45-49],9019,100,,221.2165808
AS,Asia,JPN,Japan,2012,All,Age50_54,[50-54],20770,100,,273.7577435
AS,Asia,JPN,Japan,2012,Female,Age50_54,[50-54],7141,100,,188.665786
AS,Asia,JPN,Japan,2012,Male,Age50_54,[50-54],13629,100,,358.4692267
AS,Asia,JPN,Japan,2012,All,Age55_59,[55-59],33216,100,,421.3624255
AS,Asia,JPN,Japan,2012,Female,Age55_59,[55-59],10598,100,,267.2213817
AS,Asia,JPN,Japan,2012,Male,Age55_59,[55-59],22618,100,,577.4317079
AS,Asia,JPN,Japan,2012,All,Age60_64,[60-64],67491,100,,662.4558304
AS,Asia,JPN,Japan,2012,Female,Age60_64,[60-64],20225,100,,389.6166442
AS,Asia,JPN,Japan,2012,Male,Age60_64,[60-64],47266,100,,945.8875325
AS,Asia,JPN,Japan,2012,All,Age65_69,[65-69],80161,100,,982.2448229
AS,Asia,JPN,Japan,2012,Female,Age65_69,[65-69],24620,100,,579.70332
AS,Asia,JPN,Japan,2012,Male,Age65_69,[65-69],55541,100,,1419.034236
AS,Asia,JPN,Japan,2012,All,Age70_74,[70-74],111507,100,,1514.217816
AS,Asia,JPN,Japan,2012,Female,Age70_74,[70-74],37017,100,,939.9949213
AS,Asia,JPN,Japan,2012,Male,Age70_74,[70-74],74490,100,,2174.255692
AS,Asia,JPN,Japan,2012,All,Age75_79,[75-79],164344,100,,2637.522067
AS,Asia,JPN,Japan,2012,Female,Age75_79,[75-79],60816,100,,1737.103685
AS,Asia,JPN,Japan,2012,Male,Age75_79,[75-79],103528,100,,3792.234432
AS,Asia,JPN,Japan,2012,All,Age80_84,[80-84],221545,100,,4797.423127
AS,Asia,JPN,Japan,2012,Female,Age80_84,[80-84],96080,100,,3436.337625
AS,Asia,JPN,Japan,2012,Male,Age80_84,[80-84],125465,100,,6886.11416
AS,Asia,JPN,Japan,2012,All,Age85_over,[85+],510492,100,,11882.96089
AS,Asia,JPN,Japan,2012,Female,Age85_over,[85+],327829,100,,10695.88907
AS,Asia,JPN,Japan,2012,Male,Age85_over,[85+],182663,100,,14838.58652
AS,Asia,JPN,Japan,2013,All,Age_all,[All],1268436,100,315.2753995,1009.065742
AS,Asia,JPN,Japan,2013,Male,Age_all,[All],658684,100,426.8433398,1076.52731
AS,Asia,JPN,Japan,2013,Female,Age_all,[All],609752,100,226.5983946,945.0881924
AS,Asia,JPN,Japan,2013,All,Age00,[0],2185,100,,211.9301649
AS,Asia,JPN,Japan,2013,Female,Age00,[0],992,100,,197.2166998
AS,Asia,JPN,Japan,2013,Male,Age00,[0],1193,100,,225.9469697
AS,Asia,JPN,Japan,2013,All,Age01_04,[1-4],773,100,,18.59514073
AS,Asia,JPN,Japan,2013,Female,Age01_04,[1-4],348,100,,17.15976331
AS,Asia,JPN,Japan,2013,Male,Age01_04,[1-4],425,100,,19.96242367
AS,Asia,JPN,Japan,2013,All,Age05_09,[5-9],453,100,,8.51823994
AS,Asia,JPN,Japan,2013,Female,Age05_09,[5-9],184,100,,7.08509819
AS,Asia,JPN,Japan,2013,Male,Age05_09,[5-9],269,100,,9.8860713
AS,Asia,JPN,Japan,2013,All,Age10_14,[10-14],467,100,,8.12739297
AS,Asia,JPN,Japan,2013,Female,Age10_14,[10-14],183,100,,6.53338094
AS,Asia,JPN,Japan,2013,Male,Age10_14,[10-14],284,100,,9.6434635
AS,Asia,JPN,Japan,2013,All,Age15_19,[15-19],1268,100,,21.22886322
AS,Asia,JPN,Japan,2013,Female,Age15_19,[15-19],392,100,,13.46616283
AS,Asia,JPN,Japan,2013,Male,Age15_19,[15-19],876,100,,28.60875245
AS,Asia,JPN,Japan,2013,All,Age20_24,[20-24],2423,100,,40.35642905
AS,Asia,JPN,Japan,2013,Female,Age20_24,[20-24],697,100,,23.84536435
AS,Asia,JPN,Japan,2013,Male,Age20_24,[20-24],1726,100,,56.02077248
AS,Asia,JPN,Japan,2013,All,Age25_29,[25-29],2894,100,,43.42085521
AS,Asia,JPN,Japan,2013,Female,Age25_29,[25-29],884,100,,27.108249
AS,Asia,JPN,Japan,2013,Male,Age25_29,[25-29],2010,100,,59.04817861
AS,Asia,JPN,Japan,2013,All,Age30_34,[30-34],3909,100,,52.58272801
AS,Asia,JPN,Japan,2013,Female,Age30_34,[30-34],1376,100,,37.67798467
AS,Asia,JPN,Japan,2013,Male,Age30_34,[30-34],2533,100,,66.97514543
AS,Asia,JPN,Japan,2013,All,Age35_39,[35-39],6436,100,,72.24966322
AS,Asia,JPN,Japan,2013,Female,Age35_39,[35-39],2275,100,,51.95250057
AS,Asia,JPN,Japan,2013,Male,Age35_39,[35-39],4161,100,,91.874586
AS,Asia,JPN,Japan,2013,All,Age40_44,[40-44],10124,100,,106.3780603
AS,Asia,JPN,Japan,2013,Female,Age40_44,[40-44],3609,100,,77.00021336
AS,Asia,JPN,Japan,2013,Male,Age40_44,[40-44],6515,100,,134.8861284
AS,Asia,JPN,Japan,2013,All,Age45_49,[45-49],14053,100,,169.7427226
AS,Asia,JPN,Japan,2013,Female,Age45_49,[45-49],5008,100,,122.1165569
AS,Asia,JPN,Japan,2013,Male,Age45_49,[45-49],9045,100,,216.4911441
AS,Asia,JPN,Japan,2013,All,Age50_54,[50-54],20581,100,,269.4906377
AS,Asia,JPN,Japan,2013,Female,Age50_54,[50-54],7072,100,,185.763068
AS,Asia,JPN,Japan,2013,Male,Age50_54,[50-54],13509,100,,352.7154047
AS,Asia,JPN,Japan,2013,All,Age55_59,[55-59],31365,100,,409.5716897
AS,Asia,JPN,Japan,2013,Female,Age55_59,[55-59],10122,100,,262.8408206
AS,Asia,JPN,Japan,2013,Male,Age55_59,[55-59],21243,100,,557.998424
AS,Asia,JPN,Japan,2013,All,Age60_64,[60-64],62932,100,,655.0640158
AS,Asia,JPN,Japan,2013,Female,Age60_64,[60-64],19307,100,,394.4228805
AS,Asia,JPN,Japan,2013,Male,Age60_64,[60-64],43625,100,,925.827674
AS,Asia,JPN,Japan,2013,All,Age65_69,[65-69],82495,100,,953.2586087
AS,Asia,JPN,Japan,2013,Female,Age65_69,[65-69],25414,100,,565.7613535
AS,Asia,JPN,Japan,2013,Male,Age65_69,[65-69],57081,100,,1371.480058
AS,Asia,JPN,Japan,2013,All,Age70_74,[70-74],111419,100,,1473.406506
AS,Asia,JPN,Japan,2013,Female,Age70_74,[70-74],36606,100,,905.8648849
AS,Asia,JPN,Japan,2013,Male,Age70_74,[70-74],74813,100,,2124.765692
AS,Asia,JPN,Japan,2013,All,Age75_79,[75-79],161275,100,,2568.891367
AS,Asia,JPN,Japan,2013,Female,Age75_79,[75-79],59498,100,,1692.688478
AS,Asia,JPN,Japan,2013,Male,Age75_79,[75-79],101777,100,,3683.568585
AS,Asia,JPN,Japan,2013,All,Age80_84,[80-84],224159,100,,4721.124684
AS,Asia,JPN,Japan,2013,Female,Age80_84,[80-84],96884,100,,3381.640489
AS,Asia,JPN,Japan,2013,Male,Age80_84,[80-84],127275,100,,6759.160913
AS,Asia,JPN,Japan,2013,All,Age85_over,[85+],528697,100,,11681.33009
AS,Asia,JPN,Japan,2013,Female,Age85_over,[85+],338800,100,,10561.09726
AS,Asia,JPN,Japan,2013,Male,Age85_over,[85+],189897,100,,14407.96662
AS,Asia,JPN,Japan,2014,All,Age_all,[All],1273004,100,307.8024389,1014.89572
AS,Asia,JPN,Japan,2014,Male,Age_all,[All],660334,100,415.4587711,1081.787651
AS,Asia,JPN,Japan,2014,Female,Age_all,[All],612670,100,221.8948949,951.483903
AS,Asia,JPN,Japan,2014,All,Age00,[0],2080,100,,206.5541212
AS,Asia,JPN,Japan,2014,Female,Age00,[0],970,100,,197.9591837
AS,Asia,JPN,Japan,2014,Male,Age00,[0],1110,100,,214.7001934
AS,Asia,JPN,Japan,2014,All,Age01_04,[1-4],803,100,,19.34473621
AS,Asia,JPN,Japan,2014,Female,Age01_04,[1-4],371,100,,18.33003953
AS,Asia,JPN,Japan,2014,Male,Age01_04,[1-4],432,100,,20.31029619
AS,Asia,JPN,Japan,2014,All,Age05_09,[5-9],460,100,,8.74358487
AS,Asia,JPN,Japan,2014,Female,Age05_09,[5-9],184,100,,7.16231997
AS,Asia,JPN,Japan,2014,Male,Age05_09,[5-9],276,100,,10.2526003
AS,Asia,JPN,Japan,2014,All,Age10_14,[10-14],501,100,,8.83753748
AS,Asia,JPN,Japan,2014,Female,Age10_14,[10-14],183,100,,6.61844485
AS,Asia,JPN,Japan,2014,Male,Age10_14,[10-14],318,100,,10.95041322
AS,Asia,JPN,Japan,2014,All,Age15_19,[15-19],1205,100,,20.34098582
AS,Asia,JPN,Japan,2014,Female,Age15_19,[15-19],365,100,,12.62975779
AS,Asia,JPN,Japan,2014,Male,Age15_19,[15-19],840,100,,27.68622281
AS,Asia,JPN,Japan,2014,All,Age20_24,[20-24],2320,100,,38.73768576
AS,Asia,JPN,Japan,2014,Female,Age20_24,[20-24],655,100,,22.48541023
AS,Asia,JPN,Japan,2014,Male,Age20_24,[20-24],1665,100,,54.12873862
AS,Asia,JPN,Japan,2014,All,Age25_29,[25-29],2873,100,,44.45991953
AS,Asia,JPN,Japan,2014,Female,Age25_29,[25-29],912,100,,28.87903737
AS,Asia,JPN,Japan,2014,Male,Age25_29,[25-29],1961,100,,59.35230024
AS,Asia,JPN,Japan,2014,All,Age30_34,[30-34],3896,100,,53.52383569
AS,Asia,JPN,Japan,2014,Female,Age30_34,[30-34],1322,100,,36.96868009
AS,Asia,JPN,Japan,2014,Male,Age30_34,[30-34],2574,100,,69.51120713
AS,Asia,JPN,Japan,2014,All,Age35_39,[35-39],5879,100,,69.0590861
AS,Asia,JPN,Japan,2014,Female,Age35_39,[35-39],2164,100,,51.70848268
AS,Asia,JPN,Japan,2014,Male,Age35_39,[35-39],3715,100,,85.83641405
AS,Asia,JPN,Japan,2014,All,Age40_44,[40-44],10065,100,,104.3545879
AS,Asia,JPN,Japan,2014,Female,Age40_44,[40-44],3616,100,,76.17442595
AS,Asia,JPN,Japan,2014,Male,Age40_44,[40-44],6449,100,,131.6659861
AS,Asia,JPN,Japan,2014,All,Age45_49,[45-49],13726,100,,161.9013918
AS,Asia,JPN,Japan,2014,Female,Age45_49,[45-49],4976,100,,118.5044058
AS,Asia,JPN,Japan,2014,Male,Age45_49,[45-49],8750,100,,204.4870297
AS,Asia,JPN,Japan,2014,All,Age50_54,[50-54],19841,100,,258.0775234
AS,Asia,JPN,Japan,2014,Female,Age50_54,[50-54],6887,100,,179.9111808
AS,Asia,JPN,Japan,2014,Male,Age50_54,[50-54],12954,100,,335.5958549
AS,Asia,JPN,Japan,2014,All,Age55_59,[55-59],30315,100,,399.9868057
AS,Asia,JPN,Japan,2014,Female,Age55_59,[55-59],10038,100,,263.4645669
AS,Asia,JPN,Japan,2014,Male,Age55_59,[55-59],20277,100,,537.9941629
AS,Asia,JPN,Japan,2014,All,Age60_64,[60-64],57310,100,,642.4167694
AS,Asia,JPN,Japan,2014,Female,Age60_64,[60-64],17740,100,,390.5768384
AS,Asia,JPN,Japan,2014,Male,Age60_64,[60-64],39570,100,,903.630966
AS,Asia,JPN,Japan,2014,All,Age65_69,[65-69],85193,100,,935.467223
AS,Asia,JPN,Japan,2014,Female,Age65_69,[65-69],26125,100,,553.9652248
AS,Asia,JPN,Japan,2014,Male,Age65_69,[65-69],59068,100,,1345.206103
AS,Asia,JPN,Japan,2014,All,Age70_74,[70-74],114866,100,,1455.105143
AS,Asia,JPN,Japan,2014,Female,Age70_74,[70-74],37566,100,,890.1895735
AS,Asia,JPN,Japan,2014,Male,Age70_74,[70-74],77300,100,,2103.97387
AS,Asia,JPN,Japan,2014,All,Age75_79,[75-79],156782,100,,2510.520416
AS,Asia,JPN,Japan,2014,Female,Age75_79,[75-79],57721,100,,1655.319759
AS,Asia,JPN,Japan,2014,Male,Age75_79,[75-79],99061,100,,3591.769398
AS,Asia,JPN,Japan,2014,All,Age80_84,[80-84],221045,100,,4553.873094
AS,Asia,JPN,Japan,2014,Female,Age80_84,[80-84],95426,100,,3272.496571
AS,Asia,JPN,Japan,2014,Male,Age80_84,[80-84],125619,100,,6481.888545
AS,Asia,JPN,Japan,2014,All,Age85_over,[85+],543374,100,,11401.0491
AS,Asia,JPN,Japan,2014,Female,Age85_over,[85+],345348,100,,10284.33591
AS,Asia,JPN,Japan,2014,Male,Age85_over,[85+],198026,100,,14064.34659
AS,Asia,JPN,Japan,2015,All,Age_all,[All],1290444,100,302.0045807,1029.724879
AS,Asia,JPN,Japan,2015,Male,Age_all,[All],666707,100,406.8399209,1092.554718
AS,Asia,JPN,Japan,2015,Female,Age_all,[All],623737,100,218.0549764,970.0941464
AS,Asia,JPN,Japan,2015,All,Age00,[0],1916,100,,202.0613208
AS,Asia,JPN,Japan,2015,Female,Age00,[0],874,100,,188.3145845
AS,Asia,JPN,Japan,2015,Male,Age00,[0],1042,100,,215.2403379
AS,Asia,JPN,Japan,2015,All,Age01_04,[1-4],776,100,,19.42543761
AS,Asia,JPN,Japan,2015,Female,Age01_04,[1-4],345,100,,17.68512481
AS,Asia,JPN,Japan,2015,Male,Age01_04,[1-4],431,100,,21.08641516
AS,Asia,JPN,Japan,2015,All,Age05_09,[5-9],452,100,,8.58051513
AS,Asia,JPN,Japan,2015,Female,Age05_09,[5-9],199,100,,7.74552336
AS,Asia,JPN,Japan,2015,Male,Age05_09,[5-9],253,100,,9.37549912
AS,Asia,JPN,Japan,2015,All,Age10_14,[10-14],470,100,,8.43227653
AS,Asia,JPN,Japan,2015,Female,Age10_14,[10-14],203,100,,7.46737255
AS,Asia,JPN,Japan,2015,Male,Age10_14,[10-14],267,100,,9.35093972
AS,Asia,JPN,Japan,2015,All,Age15_19,[15-19],1220,100,,20.4089041
AS,Asia,JPN,Japan,2015,Female,Age15_19,[15-19],384,100,,13.22229361
AS,Asia,JPN,Japan,2015,Male,Age15_19,[15-19],836,100,,27.19940187
AS,Asia,JPN,Japan,2015,All,Age20_24,[20-24],2101,100,,35.71012759
AS,Asia,JPN,Japan,2015,Female,Age20_24,[20-24],586,100,,20.42700101
AS,Asia,JPN,Japan,2015,Male,Age20_24,[20-24],1515,100,,50.2532065
AS,Asia,JPN,Japan,2015,All,Age25_29,[25-29],2616,100,,41.57094306
AS,Asia,JPN,Japan,2015,Female,Age25_29,[25-29],830,100,,26.92465023
AS,Asia,JPN,Japan,2015,Male,Age25_29,[25-29],1786,100,,55.63550954
AS,Asia,JPN,Japan,2015,All,Age30_34,[30-34],3549,100,,49.39979733
AS,Asia,JPN,Japan,2015,Female,Age30_34,[30-34],1224,100,,34.65915945
AS,Asia,JPN,Japan,2015,Male,Age30_34,[30-34],2325,100,,63.65144088
AS,Asia,JPN,Japan,2015,All,Age35_39,[35-39],5402,100,,65.57309391
AS,Asia,JPN,Japan,2015,Female,Age35_39,[35-39],1947,100,,48.11125635
AS,Asia,JPN,Japan,2015,Male,Age35_39,[35-39],3455,100,,82.4333465
AS,Asia,JPN,Japan,2015,All,Age40_44,[40-44],9770,100,,100.8662314
AS,Asia,JPN,Japan,2015,Female,Age40_44,[40-44],3556,100,,74.64828085
AS,Asia,JPN,Japan,2015,Male,Age40_44,[40-44],6214,100,,126.238643
AS,Asia,JPN,Japan,2015,All,Age45_49,[45-49],13540,100,,157.0865708
AS,Asia,JPN,Japan,2015,Female,Age45_49,[45-49],4884,100,,114.8064334
AS,Asia,JPN,Japan,2015,Male,Age45_49,[45-49],8656,100,,198.2895238
AS,Asia,JPN,Japan,2015,All,Age50_54,[50-54],19717,100,,249.3122008
AS,Asia,JPN,Japan,2015,Female,Age50_54,[50-54],6879,100,,175.1916055
AS,Asia,JPN,Japan,2015,Male,Age50_54,[50-54],12838,100,,322.4008036
AS,Asia,JPN,Japan,2015,All,Age55_59,[55-59],28735,100,,382.1016589
AS,Asia,JPN,Japan,2015,Female,Age55_59,[55-59],9275,100,,245.9953809
AS,Asia,JPN,Japan,2015,Male,Age55_59,[55-59],19460,100,,518.9535379
AS,Asia,JPN,Japan,2015,All,Age60_64,[60-64],52217,100,,615.0749853
AS,Asia,JPN,Japan,2015,Female,Age60_64,[60-64],16076,100,,373.1543356
AS,Asia,JPN,Japan,2015,Male,Age60_64,[60-64],36141,100,,864.3283573
AS,Asia,JPN,Japan,2015,All,Age65_69,[65-69],88287,100,,909.2124299
AS,Asia,JPN,Japan,2015,Female,Age65_69,[65-69],26863,100,,536.0767714
AS,Asia,JPN,Japan,2015,Male,Age65_69,[65-69],61424,100,,1307.106091
AS,Asia,JPN,Japan,2015,All,Age70_74,[70-74],114323,100,,1474.82187
AS,Asia,JPN,Japan,2015,Female,Age70_74,[70-74],37407,100,,902.9154124
AS,Asia,JPN,Japan,2015,Male,Age70_74,[70-74],76916,100,,2131.383989
AS,Asia,JPN,Japan,2015,All,Age75_79,[75-79],153465,100,,2424.625148
AS,Asia,JPN,Japan,2015,Female,Age75_79,[75-79],56501,100,,1603.881267
AS,Asia,JPN,Japan,2015,Male,Age75_79,[75-79],96964,100,,3454.776398
AS,Asia,JPN,Japan,2015,All,Age80_84,[80-84],222455,100,,4438.416731
AS,Asia,JPN,Japan,2015,Female,Age80_84,[80-84],95693,100,,3187.413293
AS,Asia,JPN,Japan,2015,Male,Age80_84,[80-84],126762,100,,6307.131982
AS,Asia,JPN,Japan,2015,All,Age85_over,[85+],568978,100,,11538.87962
AS,Asia,JPN,Japan,2015,Female,Age85_over,[85+],359915,100,,10407.9311
AS,Asia,JPN,Japan,2015,Male,Age85_over,[85+],209063,100,,14194.16382
AS,Asia,JPN,Japan,2016,All,Age_all,[All],1307748,100,297.0297654,1046.028927
AS,Asia,JPN,Japan,2016,Male,Age_all,[All],674733,100,399.2400543,1108.54078
AS,Asia,JPN,Japan,2016,Female,Age_all,[All],633015,100,214.8849904,986.7196758
AS,Asia,JPN,Japan,2016,All,Age00,[0],1928,100,,195.4437679
AS,Asia,JPN,Japan,2016,Female,Age00,[0],948,100,,197.6111563
AS,Asia,JPN,Japan,2016,Male,Age00,[0],980,100,,193.3919166
AS,Asia,JPN,Japan,2016,All,Age01_04,[1-4],690,100,,17.65683556
AS,Asia,JPN,Japan,2016,Female,Age01_04,[1-4],319,100,,16.69991818
AS,Asia,JPN,Japan,2016,Male,Age01_04,[1-4],371,100,,18.57185908
AS,Asia,JPN,Japan,2016,All,Age05_09,[5-9],391,100,,7.45031393
AS,Asia,JPN,Japan,2016,Female,Age05_09,[5-9],162,100,,6.33074632
AS,Asia,JPN,Japan,2016,Male,Age05_09,[5-9],229,100,,8.51566715
AS,Asia,JPN,Japan,2016,All,Age10_14,[10-14],440,100,,8.04927473
AS,Asia,JPN,Japan,2016,Female,Age10_14,[10-14],186,100,,6.97299091
AS,Asia,JPN,Japan,2016,Male,Age10_14,[10-14],254,100,,9.07500672
AS,Asia,JPN,Japan,2016,All,Age15_19,[15-19],1166,100,,19.59208473
AS,Asia,JPN,Japan,2016,Female,Age15_19,[15-19],350,100,,12.09819727
AS,Asia,JPN,Japan,2016,Male,Age15_19,[15-19],816,100,,26.68070455
AS,Asia,JPN,Japan,2016,All,Age20_24,[20-24],2083,100,,35.31743986
AS,Asia,JPN,Japan,2016,Female,Age20_24,[20-24],612,100,,21.31162612
AS,Asia,JPN,Japan,2016,Male,Age20_24,[20-24],1471,100,,48.60778835
AS,Asia,JPN,Japan,2016,All,Age25_29,[25-29],2479,100,,40.44836829
AS,Asia,JPN,Japan,2016,Female,Age25_29,[25-29],766,100,,25.5178525
AS,Asia,JPN,Japan,2016,Male,Age25_29,[25-29],1713,100,,54.78127306
AS,Asia,JPN,Japan,2016,All,Age30_34,[30-34],3354,100,,47.67594685
AS,Asia,JPN,Japan,2016,Female,Age30_34,[30-34],1128,100,,32.63476233
AS,Asia,JPN,Japan,2016,Male,Age30_34,[30-34],2226,100,,62.20384362
AS,Asia,JPN,Japan,2016,All,Age35_39,[35-39],5193,100,,65.49269157
AS,Asia,JPN,Japan,2016,Female,Age35_39,[35-39],1911,100,,49.05363197
AS,Asia,JPN,Japan,2016,Male,Age35_39,[35-39],3282,100,,81.37069708
AS,Asia,JPN,Japan,2016,All,Age40_44,[40-44],9263,100,,96.98897553
AS,Asia,JPN,Japan,2016,Female,Age40_44,[40-44],3428,100,,72.99363329
AS,Asia,JPN,Japan,2016,Male,Age40_44,[40-44],5835,100,,120.2034498
AS,Asia,JPN,Japan,2016,All,Age45_49,[45-49],13923,100,,152.5346854
AS,Asia,JPN,Japan,2016,Female,Age45_49,[45-49],5035,100,,111.8371456
AS,Asia,JPN,Japan,2016,Male,Age45_49,[45-49],8888,100,,192.1448056
AS,Asia,JPN,Japan,2016,All,Age50_54,[50-54],19480,100,,250.3016019
AS,Asia,JPN,Japan,2016,Female,Age50_54,[50-54],6954,100,,180.0036964
AS,Asia,JPN,Japan,2016,Male,Age50_54,[50-54],12526,100,,319.5932394
AS,Asia,JPN,Japan,2016,All,Age55_59,[55-59],28331,100,,379.6856962
AS,Asia,JPN,Japan,2016,Female,Age55_59,[55-59],9263,100,,247.8462952
AS,Asia,JPN,Japan,2016,Male,Age55_59,[55-59],19068,100,,511.9886926
AS,Asia,JPN,Japan,2016,All,Age60_64,[60-64],48223,100,,595.7081049
AS,Asia,JPN,Japan,2016,Female,Age60_64,[60-64],14759,100,,359.5520399
AS,Asia,JPN,Japan,2016,Male,Age60_64,[60-64],33464,100,,838.6458766
AS,Asia,JPN,Japan,2016,All,Age65_69,[65-69],93505,100,,914.6343551
AS,Asia,JPN,Japan,2016,Female,Age65_69,[65-69],28428,100,,538.7652066
AS,Asia,JPN,Japan,2016,Male,Age65_69,[65-69],65077,100,,1315.563645
AS,Asia,JPN,Japan,2016,All,Age70_74,[70-74],107826,100,,1462.528952
AS,Asia,JPN,Japan,2016,Female,Age70_74,[70-74],35292,100,,896.4265621
AS,Asia,JPN,Japan,2016,Male,Age70_74,[70-74],72534,100,,2111.242642
AS,Asia,JPN,Japan,2016,All,Age75_79,[75-79],153008,100,,2353.958729
AS,Asia,JPN,Japan,2016,Female,Age75_79,[75-79],55906,100,,1550.592282
AS,Asia,JPN,Japan,2016,Male,Age75_79,[75-79],97102,100,,3354.628394
AS,Asia,JPN,Japan,2016,All,Age80_84,[80-84],223763,100,,4331.958803
AS,Asia,JPN,Japan,2016,Female,Age80_84,[80-84],95785,100,,3114.314206
AS,Asia,JPN,Japan,2016,Male,Age80_84,[80-84],127978,100,,6124.043731
AS,Asia,JPN,Japan,2016,All,Age85_over,[85+],592277,100,,11409.47885
AS,Asia,JPN,Japan,2016,Female,Age85_over,[85+],371694,100,,10265.67737
AS,Asia,JPN,Japan,2016,Male,Age85_over,[85+],220583,100,,14046.73223
AS,Asia,JPN,Japan,2017,All,Age_all,[All],1340397,100,293.402884,1075.34171
AS,Asia,JPN,Japan,2017,Male,Age_all,[All],690683,100,394.5888026,1138.318289
AS,Asia,JPN,Japan,2017,Female,Age_all,[All],649714,100,211.6076094,1015.610791
AS,Asia,JPN,Japan,2017,All,Age00,[0],1761,100,,185.8628161
AS,Asia,JPN,Japan,2017,Female,Age00,[0],832,100,,180.0035914
AS,Asia,JPN,Japan,2017,Male,Age00,[0],929,100,,191.4437621
AS,Asia,JPN,Japan,2017,All,Age01_04,[1-4],693,100,,17.82083809
AS,Asia,JPN,Japan,2017,Female,Age01_04,[1-4],326,100,,17.17037489
AS,Asia,JPN,Japan,2017,Male,Age01_04,[1-4],367,100,,18.44140482
AS,Asia,JPN,Japan,2017,All,Age05_09,[5-9],351,100,,6.76114549
AS,Asia,JPN,Japan,2017,Female,Age05_09,[5-9],142,100,,5.60759252
AS,Asia,JPN,Japan,2017,Male,Age05_09,[5-9],209,100,,7.85966327
AS,Asia,JPN,Japan,2017,All,Age10_14,[10-14],437,100,,8.11930058
AS,Asia,JPN,Japan,2017,Female,Age10_14,[10-14],161,100,,6.12930784
AS,Asia,JPN,Japan,2017,Male,Age10_14,[10-14],276,100,,10.01628372
AS,Asia,JPN,Japan,2017,All,Age15_19,[15-19],1161,100,,19.68627438
AS,Asia,JPN,Japan,2017,Female,Age15_19,[15-19],351,100,,12.24121684
AS,Asia,JPN,Japan,2017,Male,Age15_19,[15-19],810,100,,26.73136758
AS,Asia,JPN,Japan,2017,All,Age20_24,[20-24],2024,100,,34.18670603
AS,Asia,JPN,Japan,2017,Female,Age20_24,[20-24],556,100,,19.29548572
AS,Asia,JPN,Japan,2017,Male,Age20_24,[20-24],1468,100,,48.30652398
AS,Asia,JPN,Japan,2017,All,Age25_29,[25-29],2276,100,,37.93884711
AS,Asia,JPN,Japan,2017,Female,Age25_29,[25-29],729,100,,24.83188237
AS,Asia,JPN,Japan,2017,Male,Age25_29,[25-29],1547,100,,50.49967585
AS,Asia,JPN,Japan,2017,All,Age30_34,[30-34],3254,100,,47.28380411
AS,Asia,JPN,Japan,2017,Female,Age30_34,[30-34],1100,100,,32.5530563
AS,Asia,JPN,Japan,2017,Male,Age30_34,[30-34],2154,100,,61.49454
AS,Asia,JPN,Japan,2017,All,Age35_39,[35-39],4749,100,,61.809057
AS,Asia,JPN,Japan,2017,Female,Age35_39,[35-39],1675,100,,44.35690172
AS,Asia,JPN,Japan,2017,Male,Age35_39,[35-39],3074,100,,78.67623271
AS,Asia,JPN,Japan,2017,All,Age40_44,[40-44],8817,100,,95.01127754
AS,Asia,JPN,Japan,2017,Female,Age40_44,[40-44],3314,100,,72.61298506
AS,Asia,JPN,Japan,2017,Male,Age40_44,[40-44],5503,100,,116.6871535
AS,Asia,JPN,Japan,2017,All,Age45_49,[45-49],14019,100,,150.7633017
AS,Asia,JPN,Japan,2017,Female,Age45_49,[45-49],5077,100,,110.7771287
AS,Asia,JPN,Japan,2017,Male,Age45_49,[45-49],8942,100,,189.6256812
AS,Asia,JPN,Japan,2017,All,Age50_54,[50-54],19060,100,,237.3588067
AS,Asia,JPN,Japan,2017,Female,Age50_54,[50-54],6715,100,,168.6190738
AS,Asia,JPN,Japan,2017,Male,Age50_54,[50-54],12345,100,,304.9889221
